index,rtt_ns,server_latency_ns,addr
127,1670,0,0x3e2aec80
128,746,0,0x3e34a9c0
129,570,0,0x3e3e6700
130,775,0,0x3e482440
131,806,0,0x3e51e180
132,774,0,0x3e5b9ec0
133,1018,0,0x3e655c00
134,598,0,0x3e6f1940
135,1257,0,0x3e78d680
136,1333,0,0x3e8293c0
137,94113,0,0x3e960e40
138,800,0,0x3e9fcb80
139,756,0,0x3ea988c0
140,1198,0,0x3eb34600
141,939,0,0x3ebd0340
142,571,0,0x3ec6c080
143,562,0,0x3ed07dc0
144,731,0,0x3eda3b00
145,532,0,0x3ee3f840
146,1577,0,0x3eedb580
147,102878,0,0x3f013000
148,566,0,0x3f0aed40
149,3419,0,0x3f14aa80
150,276,0,0x3f1e67c0
151,483,0,0x3f282500
152,3284,0,0x3f31e240
153,1186,0,0x3f3b9f80
154,1612,0,0x3f455cc0
155,743,0,0x3f4f1a00
156,764,0,0x3f58d740
157,542,0,0x3f629480
158,509,0,0x3f6c51c0
159,717,0,0x3f760f00
160,634,0,0x3f7fcc40
161,755,0,0x3f898980
162,994,0,0x3f9346c0
163,955,0,0x3f9d0400
164,728,0,0x3fa6c140
165,870,0,0x3fb07e80
166,539,0,0x3fba3bc0
167,564,0,0x3fc3f900
168,615,0,0x3fcdb640
169,745,0,0x3fd77380
170,133058,0,0x3fe130c0
171,568,0,0x3feaee00
172,557,0,0x3ff4ab40
173,737,0,0x3ffe6880
174,796,0,0x82600
175,4560,0,0x11e340
176,748,0,0x1ba080
177,1201,0,0x255dc0
178,609,0,0x2f1b00
179,725,0,0x38d840
180,570,0,0x429580
181,544,0,0x4c52c0
182,715,0,0x561000
183,572,0,0x5fcd40
184,829,0,0x698a80
185,539,0,0x7347c0
186,852,0,0x7d0500
187,551,0,0x86c240
188,551,0,0x907f80
189,724,0,0x9a3cc0
190,1457,0,0xa3fa00
191,764,0,0xadb740
192,548,0,0xb77480
193,569,0,0xc131c0
194,717,0,0xcaef00
195,567,0,0xd4ac40
196,104553,0,0xde6980
197,595,0,0xe826c0
198,624,0,0xf1e400
199,301,0,0xfba140
200,87926,0,0x10f1bc0
201,11765,0,0x118d900
